VERSION MODEL      DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL INDEX OBS_SID  OBS_LAT OBS_LON   OBS_LVL OBS_ELV FCST          OBS           OBS_QC OBS_CLIMO_MEAN OBS_CLIMO_STDEV OBS_CLIMO_CDF FCST_CLIMO_MEAN FCST_CLIMO_STDEV OBS_PRS    OBS_ERR_IN   OBS_ERR_ADJ   OBS_ERR_FIN   PREP_USE ANLY_USE SETUP_QC QC_WGHT
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80431    9.92 -67.32999     429     429    0.016869      0.016892        9             NA              NA            NA              NA               NA  959.70001   1465.32544 1465.32544     282.68027         101       -1       NA 3.99969
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80472   10.17 -67.92999     431     431    0.016324      0.016369        9             NA              NA            NA              NA               NA  960.20001   1501.71155 1501.71155     183.14656         101       -1       NA 3.99969
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80450    7.9  -67.42001      48      48    0.017694      0.02048         9             NA              NA            NA              NA               NA 1003.29999   1402.9325  1402.9325     1049.31665         101       -1       NA 3.43946
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 q        NA         NA       q       NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVVA   10.17 -67.92999     431     431    0.016324      0.016281        9             NA              NA            NA              NA               NA  959.40002   2171.97144 2171.97144       0.018421        101       -1       NA 3.99962
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 u        NA         NA       u       NA        NA      281    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80472   10.17 -67.92999     441     431   -1.8371        0.5             9             NA              NA            NA              NA               NA  932.82367      0.53039    0.53039       0.3284          101       -1       NA 3.99902
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 v        NA         NA       v       NA        NA      281    NA      NA          0           NA          NA         NA         NA    MPR           1     0    80472   10.17 -67.92999     441     431    0.98337       0.2             9             NA              NA            NA              NA               NA  932.82367      0.53039    0.53039       0.3284          101       -1       NA 3.99902
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 u        NA         NA       u       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVVA   10.17 -67.92999     441     431   -1.8371        0.9             9             NA              NA            NA              NA               NA  932.82367      0.52187    0.52187       0.32511         101       -1       NA 3.99876
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 v        NA         NA       v       NA        NA      287    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVVA   10.17 -67.92999     441     431    0.98337       0.3             9             NA              NA            NA              NA               NA  932.82367      0.52187    0.52187       0.32511         101       -1       NA 3.99876
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     TNCC   12.2  -68.97         67      67  999.83728     999               2             NA              NA            NA              NA               NA  999            1.84301    1.84301       1.0131            0        1       NA 3.99876
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_070000 20121025_070000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     TNCC   12.2  -68.97         67      67  999.83728     998               2             NA              NA            NA              NA               NA  998            1.84301    1.84301       1.02775           0        1       NA 3.88711
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_050000 20121025_050000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVMI   10.6  -66.98001      48      48 1001.19924    1003.29999         2             NA              NA            NA              NA               NA 1003.29999      1.84301    1.84301       0.75105           0        1       NA 3.42125
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     SVMI   10.6  -66.98001      48      48 1001.19924    1001.29999         6             NA              NA            NA              NA               NA 1001.29999      1.84301    1.84301       0.75105         101       -1       NA 3.99962
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_060000 20121025_060000 ps       NA         NA       ps      NA        NA      181    NA      NA          0           NA          NA         NA         NA    MPR           1     0    78988   12.2  -68.97         67      67  999.83377    1005.90002         6             NA              NA            NA              NA               NA 1005.90002      1.25505    1.25505       2.9387e-39      101       -1       NA 1
